,label,delta nuclear charge,transmute indexes,transmute espdiff,counter indexes,counter espdiff,alchemical derivative,slab atoms object,ads atoms object,deltaE DFT,absolute errors
18,0.18.Ir12.Ir9.Ir10.Au0.Au1.Au2,-1,"[12, 9, 10]","[0.06329999999999814, 0.43359999999999843, 0.4831000000000074]","[0, 1, 2]","[0.471500000000006, 0.46689999999999543, 0.46580000000000155]",0.424199999999999,"Atoms(symbols='Au3Pt6Ir2PtIrPt3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Au3Pt6Ir2PtIrPt3CH3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.12056357000000162,0.3036364299999974
19,0.19.Ir12.Ir9.Ir11.Au0.Au1.Au2,-1,"[12, 9, 11]","[0.06329999999999814, 0.43359999999999843, 0.48050000000000637]","[0, 1, 2]","[0.471500000000006, 0.46689999999999543, 0.46580000000000155]",0.42680000000000007,"Atoms(symbols='Au3Pt6IrPtIr2Pt3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Au3Pt6IrPtIr2Pt3CH3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.13438913999999613,0.29241086000000394
20,0.20.Ir12.Ir10.Ir11.Au0.Au1.Au2,-1,"[12, 10, 11]","[0.06329999999999814, 0.4831000000000074, 0.48050000000000637]","[0, 1, 2]","[0.471500000000006, 0.46689999999999543, 0.46580000000000155]",0.3772999999999911,"Atoms(symbols='Au3Pt7Ir3Pt3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Au3Pt7Ir3Pt3CH3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.03088253999999324,0.34641745999999785
21,0.21.Ir13.Ir14.Ir15.Au0.Au1.Au2,-1,"[13, 14, 15]","[0.38280000000000314, 0.38179999999999836, 0.381299999999996]","[0, 1, 2]","[0.471500000000006, 0.46689999999999543, 0.46580000000000155]",0.2583000000000055,"Atoms(symbols='Au3Pt10Ir3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Au3Pt10Ir3CH3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.1435257800000045,0.11477422000000104
22,0.22.Ir13.Ir14.Ir8.Au0.Au1.Au2,-1,"[13, 14, 8]","[0.38280000000000314, 0.38179999999999836, 0.4835000000000065]","[0, 1, 2]","[0.471500000000006, 0.46689999999999543, 0.46580000000000155]",0.15609999999999502,"Atoms(symbols='Au3Pt5IrPt4Ir2Pt', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Au3Pt5IrPt4Ir2PtCH3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.05732077999999774,0.09877921999999728
23,0.23.Ir13.Ir14.Ir9.Au0.Au1.Au2,-1,"[13, 14, 9]","[0.38280000000000314, 0.38179999999999836, 0.43359999999999843]","[0, 1, 2]","[0.471500000000006, 0.46689999999999543, 0.46580000000000155]",0.20600000000000307,"Atoms(symbols='Au3Pt6IrPt3Ir2Pt', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Au3Pt6IrPt3Ir2PtCH3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.15604344999999853,0.04995655000000454
24,0.24.Ir13.Ir14.Ir10.Au0.Au1.Au2,-1,"[13, 14, 10]","[0.38280000000000314, 0.38179999999999836, 0.4831000000000074]","[0, 1, 2]","[0.471500000000006, 0.46689999999999543, 0.46580000000000155]",0.1564999999999941,"Atoms(symbols='Au3Pt7IrPt2Ir2Pt', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Au3Pt7IrPt2Ir2PtCH3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.057752800000002935,0.09874719999999115
25,0.25.Ir13.Ir14.Ir11.Au0.Au1.Au2,-1,"[13, 14, 11]","[0.38280000000000314, 0.38179999999999836, 0.48050000000000637]","[0, 1, 2]","[0.471500000000006, 0.46689999999999543, 0.46580000000000155]",0.15909999999999513,"Atoms(symbols='Au3Pt8IrPtIr2Pt', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Au3Pt8IrPtIr2PtCH3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.060407060000002843,0.09869293999999229
26,0.26.Ir13.Ir15.Ir8.Au0.Au1.Au2,-1,"[13, 15, 8]","[0.38280000000000314, 0.381299999999996, 0.4835000000000065]","[0, 1, 2]","[0.471500000000006, 0.46689999999999543, 0.46580000000000155]",0.1565999999999974,"Atoms(symbols='Au3Pt5IrPt4IrPtIr', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Au3Pt5IrPt4IrPtIrCH3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.06019132999999499,0.09640867000000242
27,0.27.Ir13.Ir15.Ir9.Au0.Au1.Au2,-1,"[13, 15, 9]","[0.38280000000000314, 0.381299999999996, 0.43359999999999843]","[0, 1, 2]","[0.471500000000006, 0.46689999999999543, 0.46580000000000155]",0.20650000000000546,"Atoms(symbols='Au3Pt6IrPt3IrPtIr', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Au3Pt6IrPt3IrPtIrCH3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.1529687700000011,0.05353123000000437
