molid,deltaz,inert,active,delBE_dft,delBE_alc
8_Hg-0_Os,2,8,0,0.30827178,0.2956
1_Tl-0_Re,3,1,0,0.41098861,0.3753
8_Tl-1_Re,3,8,1,-0.01772835,0.0234
0.1.8_Re-0.1.4_Tl,3,0:1:8,0:1:4,-0.045101,-0.435
0_Re-1_Tl,3,0,1,-0.0307344,0.0135
4_Ir-4_Au,1,4,4,-0.00834512,0.00720000000001
4.8_Tl-0.4_Re,3,4:8,0:4,0.43609334,0.4218
0_Os-1_Hg,2,0,1,-0.01802545,0.00900000000001
1.4_Hg-3.4_Os,2,1:4,3:4,-0.05188579,-0.0490000000001
8_Re-1_Tl,3,8,1,-0.0557341,-0.0234
0.4.8_Re-0.1.4_Tl,3,0:4:8,0:1:4,-0.03119878,-0.4083
4.8_Re-0.1_Tl,3,4:8,0:1,0.02325019,-0.372
4_Os-3_Hg,2,4,3,-0.01311975,0.0524
0.4_Tl-0.3_Re,3,0:4,0:3,0.36913344,0.3279
0.1.4_Au-1.3.4_Ir,1,0:1:4,1:3:4,-0.03257647,-0.029
0.1.4_Tl-1.3.4_Re,3,0:1:4,1:3:4,-0.13039914,-0.0870000000001
0.8_Re-1.4_Tl,3,0:8,1:4,-0.12687983,-0.0596999999999
1.4_Hg-0.3_Os,2,1:4,0:3,0.21788223,0.1978
1_Hg-4_Os,2,1,4,0.00177893999998,0.00339999999997
1.4_Au-0.4_Ir,1,1:4,0:4,0.13265518,0.1179
0.1_Ir-1.4_Au,1,0:1,1:4,-0.01368048,0.00280000000002
0.1_Re-1.4_Tl,3,0:1,1:4,-0.07280279,0.00840000000007
0.1.8_Os-1.3.4_Hg,2,0:1:8,1:3:4,-0.09822246,-0.00519999999992
1_Re-3_Tl,3,1,3,-0.04586244,0.0519000000001
8_Ir-0_Au,1,8,0,-0.09006752,-0.1478
0.1_Os-1.4_Hg,2,0:1,1:4,-0.04523186,0.00560000000004
0.8_Ir-1.4_Au,1,0:8,1:4,-0.03498672,-0.0199
8_Au-3_Ir,1,8,3,0.00190005999997,0.00539999999998
4_Au-0_Ir,1,4,0,0.12420203,0.1162
4_Os-1_Hg,2,4,1,0.00362777999999,0.0476
8_Hg-1_Os,2,8,1,0.000659059999975,0.0156
0.1.8_Tl-0.3.4_Re,3,0:1:8,0:3:4,0.42387165,0.4278
1_Au-3_Ir,1,1,3,-0.02042683,-0.0173
1.8_Hg-1.4_Os,2,1:8,1:4,-0.00489657,0.0189999999999
0.4.8_Hg-1.3.4_Os,2,0:4:8,1:3:4,-0.05506633,-0.0126000000001
1.4_Au-3.4_Ir,1,1:4,3:4,-0.02364505,-0.0245
1.4.8_Au-0.1.3_Ir,1,1:4:8,0:1:3,0.11330119,0.1067
1.8_Re-0.3_Tl,3,1:8,0:3,-0.02496473,-0.3915
0.8_Ir-0.1_Au,1,0:8,0:1,-0.08841902,-0.1433
0.1_Os-3.4_Hg,2,0:1,3:4,-0.06401419,0.0104000000001
1.4_Os-1.4_Hg,2,1:4,1:4,-0.02612589,0.0442
4_Tl-1_Re,3,4,1,-0.04971857,-0.0714
1_Hg-1_Os,2,1,1,-0.02799962,-0.0298
1.4.8_Au-1.3.4_Ir,1,1:4:8,1:3:4,-0.01475889,-0.0167
1_Tl-1_Re,3,1,1,-0.04072064,-0.0447
4_Au-1_Ir,1,4,1,-0.02083736,-0.0238
4.8_Au-0.4_Ir,1,4:8,0:4,0.15930264,0.1406
8_Os-1_Hg,2,8,1,-0.03633107,-0.0156
0.1.4_Hg-0.1.3_Os,2,0:1:4,0:1:3,0.20848717,0.1888
1_Ir-3_Au,1,1,3,0.00217408,0.0173
1.4_Tl-0.4_Re,3,1:4,0:4,0.38167729,0.3537
8_Ir-3_Au,1,8,3,-0.01804344,-0.00539999999998
0.8_Ir-0.4_Au,1,0:8,0:4,-0.10532933,-0.1599
1_Au-4_Ir,1,1,4,0.00276052999999,0.00169999999999
0.4.8_Au-0.1.3_Ir,1,0:4:8,0:1:3,0.12677514,0.1171
4_Hg-1_Os,2,4,1,-0.03705727,-0.0476
1.8_Os-0.3_Hg,2,1:8,0:3,-0.07934266,-0.261
0.1_Re-0.4_Tl,3,0:1,0:4,-0.01273907,-0.4116
1_Tl-4_Re,3,1,4,-0.00227826,0.00509999999996
1_Os-3_Hg,2,1,3,-0.02060988,0.0346
4_Tl-4_Re,3,4,4,-0.0122986,-0.0216
1_Au-1_Ir,1,1,1,-0.01370071,-0.0149
4.8_Au-0.3_Ir,1,4:8,0:3,0.12717611,0.1216
1.8_Os-0.4_Hg,2,1:8,0:4,-0.08748966,-0.299
0.8_Re-0.4_Tl,3,0:8,0:4,-0.02260667,-0.4797
0.4_Hg-1.3_Os,2,0:4,1:3,-0.07672416,-0.0614
1_Tl-3_Re,3,1,3,-0.06821564,-0.0519000000001
0_Au-0_Ir,1,0,0,0.14577259,0.1355
8_Ir-4_Au,1,8,4,-0.03166953,-0.0244
1_Hg-3_Os,2,1,3,-0.04413802,-0.0346
0_Os-4_Hg,2,0,4,-0.04501346,-0.0242
0_Re-4_Tl,3,0,4,-0.05746508,-0.0363
4_Os-4_Hg,2,4,4,-0.02537647,0.0144
0.4.8_Ir-0.1.4_Au,1,0:4:8,0:1:4,-0.09607233,-0.1361
0.1.4.8_Re-0.1.3.4_Tl,3,0:1:4:8,0:1:3:4,-0.08997804,-0.3564
0.1_Re-0.1_Tl,3,0:1,0:1,0.01644538,-0.3618
0.1_Ir-0.3_Au,1,0:1,0:3,-0.07939679,-0.1182
1.4.8_Hg-0.1.3_Os,2,1:4:8,0:1:3,0.2282444,0.2134
0.4_Tl-1.3_Re,3,0:4,1:3,-0.12131589,-0.0921000000001
1.4.8_Tl-1.3.4_Re,3,1:4:8,1:3:4,-0.11107794,-0.0501000000001
0.1.4_Ir-0.3.4_Au,1,0:1:4,0:3:4,-0.08664221,-0.111
0.4_Au-0.1_Ir,1,0:4,0:1,0.12130607,0.1117
0.1.4.8_Ir-0.1.3.4_Au,1,0:1:4:8,0:1:3:4,-0.09486384,-0.1188
0.1.4.8_Os-0.1.3.4_Hg,2,0:1:4:8,0:1:3:4,-0.11855062,-0.2376
1.8_Ir-0.3_Au,1,1:8,0:3,-0.09069187,-0.1305
4.8_Tl-1.3_Re,3,4:8,1:3,-0.10397784,-0.0552000000001
0.4_Hg-0.1_Os,2,0:4,0:1,0.25150948,0.2234
1_Os-1_Hg,2,1,1,-0.000799290000003,0.0298
1.4_Hg-0.4_Os,2,1:4,0:4,0.25652762,0.2358
1.8_Re-1.3_Tl,3,1:8,1:3,-0.0984729,0.0285000000001
1.4_Tl-3.4_Re,3,1:4,3:4,-0.0814703,-0.0735000000001
4_Hg-4_Os,2,4,4,-0.00804417000001,-0.0144
0.1_Re-0.3_Tl,3,0:1,0:3,-0.01880955,-0.3546
4.8_Au-1.3_Ir,1,4:8,1:3,-0.01753402,-0.0184
4_Ir-3_Au,1,4,3,0.00626495,0.0262
1_Re-1_Tl,3,1,1,-0.00990571,0.0447
0.1_Ir-3.4_Au,1,0:1,3:4,-0.01745551,0.00520000000003
0.1.8_Re-1.3.4_Tl,3,0:1:8,1:3:4,-0.16837326,-0.00779999999988
1_Hg-0_Os,2,1,0,0.2713795,0.2502
4_Re-3_Tl,3,4,3,-0.03549455,0.0786000000001
0.4_Hg-0.3_Os,2,0:4,0:3,0.23892822,0.2186
8_Au-4_Ir,1,8,4,0.02570752,0.0244
0.4.8_Hg-0.1.3_Os,2,0:4:8,0:1:3,0.2472809,0.2342
8_Hg-3_Os,2,8,3,-0.01540782,0.0108
4_Au-4_Ir,1,4,4,-0.00449043999998,-0.00720000000001
4_Tl-3_Re,3,4,3,-0.07833001,-0.0786000000001
0_Tl-1_Re,3,0,1,-0.03935667,-0.0135
0.4_Re-1.4_Tl,3,0:4,1:4,-0.06059027,0.0351000000001
8_Re-3_Tl,3,8,3,-0.08396523,-0.0161999999999
0_Au-1_Ir,1,0,1,-0.01145189,-0.00450000000001
0.4_Ir-1.4_Au,1,0:4,1:4,-0.01031012,0.0117
1.8_Ir-1.3_Au,1,1:8,1:3,-0.00964125000002,0.00950000000003
0.8_Tl-1.3_Re,3,0:8,1:3,-0.09001218,0.00269999999992
0_Hg-4_Os,2,0,4,0.00063578000001,0.0242
1_Re-4_Tl,3,1,4,-0.03820669,-0.00509999999996
8_Tl-3_Re,3,8,3,-0.04606382,0.0161999999999
0_Ir-1_Au,1,0,1,-0.00422254,0.00450000000001
1.8_Re-3.4_Tl,3,1:8,3:4,-0.12541144,-0.0212999999999
0_Ir-0_Au,1,0,0,-0.07775221,-0.1355
1.4.8_Hg-1.3.4_Os,2,1:4:8,1:3:4,-0.05285734,-0.0334000000001
4_Ir-0_Au,1,4,0,-0.07226181,-0.1162
0.4.8_Os-0.1.4_Hg,2,0:4:8,0:1:4,-0.08994338,-0.2722
0.4_Au-1.3_Ir,1,0:4,1:3,-0.03555278,-0.0307
0.4_Hg-3.4_Os,2,0:4,3:4,-0.05592193,-0.0282000000001
1.4_Au-1.3_Ir,1,1:4,1:3,-0.03800612,-0.0411
