,label,delta nuclear charge,transmute indexes,transmute espdiff,counter indexes,counter espdiff,alchemical derivative,slab atoms object,ads atoms object,deltaE DFT,absolute errors
26,0.26.Re12.Re15.Re8.Re10.Tl0.Tl1.Tl2.Tl3,-3,"[12, 15, 8, 10]","[0.25430000000000064, 0.8825999999999965, 0.8830999999999989, 0.8148000000000053]","[0, 1, 2, 3]","[0.9098000000000042, 0.9098000000000042, 0.9161000000000001, 1.0037999999999982]",2.714100000000016,"Atoms(symbols='Tl4Pt4RePtRePtRePt2Re', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Tl4Pt4RePtRePtRePt2ReNH2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.24379127000001688,2.4703087299999993
27,0.27.Re12.Re15.Re8.Re11.Tl0.Tl1.Tl2.Tl3,-3,"[12, 15, 8, 11]","[0.25430000000000064, 0.8825999999999965, 0.8830999999999989, 0.9865000000000066]","[0, 1, 2, 3]","[0.9098000000000042, 0.9098000000000042, 0.9161000000000001, 1.0037999999999982]",2.1990000000000123,"Atoms(symbols='Tl4Pt4RePt2Re2Pt2Re', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Tl4Pt4RePt2Re2Pt2ReNH2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.5489711000000028,1.6500289000000095
28,0.28.Re12.Re15.Re9.Re10.Tl0.Tl1.Tl2.Tl3,-3,"[12, 15, 9, 10]","[0.25430000000000064, 0.8825999999999965, 0.8830999999999989, 0.8148000000000053]","[0, 1, 2, 3]","[0.9098000000000042, 0.9098000000000042, 0.9161000000000001, 1.0037999999999982]",2.714100000000016,"Atoms(symbols='Tl4Pt5Re2PtRePt2Re', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Tl4Pt5Re2PtRePt2ReNH2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.17719100000000765,2.5369090000000085
29,0.29.Re12.Re15.Re9.Re11.Tl0.Tl1.Tl2.Tl3,-3,"[12, 15, 9, 11]","[0.25430000000000064, 0.8825999999999965, 0.8830999999999989, 0.9865000000000066]","[0, 1, 2, 3]","[0.9098000000000042, 0.9098000000000042, 0.9161000000000001, 1.0037999999999982]",2.1990000000000123,"Atoms(symbols='Tl4Pt5RePtRe2Pt2Re', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Tl4Pt5RePtRe2Pt2ReNH2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.41797964000001286,1.7810203599999994
30,0.30.Re12.Re15.Re10.Re11.Tl0.Tl1.Tl2.Tl3,-3,"[12, 15, 10, 11]","[0.25430000000000064, 0.8825999999999965, 0.8148000000000053, 0.9865000000000066]","[0, 1, 2, 3]","[0.9098000000000042, 0.9098000000000042, 0.9161000000000001, 1.0037999999999982]",2.403899999999993,"Atoms(symbols='Tl4Pt6Re3Pt2Re', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Tl4Pt6Re3Pt2ReNH2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.054541890000010085,2.349358109999983
31,0.31.Re12.Re8.Re9.Re10.Tl0.Tl1.Tl2.Tl3,-3,"[12, 8, 9, 10]","[0.25430000000000064, 0.8830999999999989, 0.8830999999999989, 0.8148000000000053]","[0, 1, 2, 3]","[0.9098000000000042, 0.9098000000000042, 0.9161000000000001, 1.0037999999999982]",2.712600000000009,"Atoms(symbols='Tl4Pt4Re3PtRePt3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Tl4Pt4Re3PtRePt3NH2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.37525390000001835,2.3373460999999907
32,0.32.Re12.Re8.Re9.Re11.Tl0.Tl1.Tl2.Tl3,-3,"[12, 8, 9, 11]","[0.25430000000000064, 0.8830999999999989, 0.8830999999999989, 0.9865000000000066]","[0, 1, 2, 3]","[0.9098000000000042, 0.9098000000000042, 0.9161000000000001, 1.0037999999999982]",2.197500000000005,"Atoms(symbols='Tl4Pt4Re2PtRe2Pt3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Tl4Pt4Re2PtRe2Pt3NH2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.509585940000008,1.687914059999997
33,0.33.Re12.Re8.Re10.Re11.Tl0.Tl1.Tl2.Tl3,-3,"[12, 8, 10, 11]","[0.25430000000000064, 0.8830999999999989, 0.8148000000000053, 0.9865000000000066]","[0, 1, 2, 3]","[0.9098000000000042, 0.9098000000000042, 0.9161000000000001, 1.0037999999999982]",2.402399999999986,"Atoms(symbols='Tl4Pt4RePtRe3Pt3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Tl4Pt4RePtRe3Pt3NH2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.43528099000000964,1.9671190099999762
34,0.34.Re12.Re9.Re10.Re11.Tl0.Tl1.Tl2.Tl3,-3,"[12, 9, 10, 11]","[0.25430000000000064, 0.8830999999999989, 0.8148000000000053, 0.9865000000000066]","[0, 1, 2, 3]","[0.9098000000000042, 0.9098000000000042, 0.9161000000000001, 1.0037999999999982]",2.402399999999986,"Atoms(symbols='Tl4Pt5Re4Pt3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Tl4Pt5Re4Pt3NH2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.3269847300000208,2.075415269999965
35,0.35.Re13.Re14.Re15.Re8.Tl0.Tl1.Tl2.Tl3,-3,"[13, 14, 15, 8]","[0.25430000000000064, 0.8449999999999989, 0.8825999999999965, 0.8830999999999989]","[0, 1, 2, 3]","[0.9098000000000042, 0.9098000000000042, 0.9161000000000001, 1.0037999999999982]",2.6235000000000355,"Atoms(symbols='Tl4Pt4RePt4Re3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Tl4Pt4RePt4Re3NH2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.7760789800000083,1.8474210200000272
