,label,delta nuclear charge,transmute indexes,transmute espdiff,counter indexes,counter espdiff,alchemical derivative,slab atoms object,ads atoms object,deltaE DFT,absolute errors
0,0.0.Au12.Ir0,1,[12],[-0.15430000000000632],[0],[0.3614000000000033],-0.5157000000000096,"Atoms(symbols='IrPt11AuPt3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='IrPt11AuPt3OH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.41499537999997926,0.10070462000003033
1,0.1.Au13.Ir0,1,[13],[-0.15430000000000632],[0],[0.3614000000000033],-0.5157000000000096,"Atoms(symbols='IrPt12AuPt2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='IrPt12AuPt2OH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.4268386699999951,0.0888613300000145
2,0.2.Au14.Ir0,1,[14],[0.3615999999999957],[0],[0.3614000000000033],0.00019999999999242846,"Atoms(symbols='IrPt13AuPt', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='IrPt13AuPtOH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.08559533000000386,0.08539533000001143
3,0.3.Au15.Ir0,1,[15],[0.3575000000000017],[0],[0.3614000000000033],-0.003900000000001569,"Atoms(symbols='IrPt14Au', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='IrPt14AuOH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.03879381000001558,0.04269381000001715
4,0.4.Au8.Ir0,1,[8],[0.3534000000000077],[0],[0.3614000000000033],-0.007999999999995566,"Atoms(symbols='IrPt7AuPt7', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='IrPt7AuPt7OH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.008917229999994447,0.0009172299999988809
5,0.5.Au9.Ir0,1,[9],[0.3534000000000077],[0],[0.3614000000000033],-0.007999999999995566,"Atoms(symbols='IrPt8AuPt6', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='IrPt8AuPt6OH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.003794110000001183,0.004205889999994383
6,0.6.Au10.Ir0,1,[10],[0.1886999999999972],[0],[0.3614000000000033],-0.17270000000000607,"Atoms(symbols='IrPt9AuPt5', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='IrPt9AuPt5OH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.23553010999998492,0.06283010999997884
7,0.7.Au11.Ir0,1,[11],[0.42260000000000275],[0],[0.3614000000000033],0.06119999999999948,"Atoms(symbols='IrPt10AuPt4', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='IrPt10AuPt4OH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.04829231000000789,0.01290768999999159
0,0.0.Ir12.Au0,-1,[12],[-0.15430000000000632],[0],[0.3614000000000033],0.5157000000000096,"Atoms(symbols='AuPt11IrPt3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='AuPt11IrPt3OH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.3903679400000044,0.12533206000000519
1,0.1.Ir13.Au0,-1,[13],[-0.15430000000000632],[0],[0.3614000000000033],0.5157000000000096,"Atoms(symbols='AuPt12IrPt2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='AuPt12IrPt2OH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.3856831000000085,0.1300169000000011
2,0.2.Ir14.Au0,-1,[14],[0.3615999999999957],[0],[0.3614000000000033],-0.00019999999999242846,"Atoms(symbols='AuPt13IrPt', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='AuPt13IrPtOH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.00971759999998767,0.009517599999995241
3,0.3.Ir15.Au0,-1,[15],[0.3575000000000017],[0],[0.3614000000000033],0.003900000000001569,"Atoms(symbols='AuPt14Ir', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='AuPt14IrOH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.03232154999999182,0.036221549999993385
4,0.4.Ir8.Au0,-1,[8],[0.3534000000000077],[0],[0.3614000000000033],0.007999999999995566,"Atoms(symbols='AuPt7IrPt7', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='AuPt7IrPt7OH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.005416610000011701,0.002583389999983865
5,0.5.Ir9.Au0,-1,[9],[0.3534000000000077],[0],[0.3614000000000033],0.007999999999995566,"Atoms(symbols='AuPt8IrPt6', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='AuPt8IrPt6OH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.015046060000017292,0.0070460600000217255
6,0.6.Ir10.Au0,-1,[10],[0.1886999999999972],[0],[0.3614000000000033],0.17270000000000607,"Atoms(symbols='AuPt9IrPt5', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='AuPt9IrPt5OH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.11315723000001299,0.059542769999993084
7,0.7.Ir11.Au0,-1,[11],[0.42260000000000275],[0],[0.3614000000000033],-0.06119999999999948,"Atoms(symbols='AuPt10IrPt4', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='AuPt10IrPt4OH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.06389947999998924,0.0026994799999897623
0,0.0.Au12.Au13.Ir0.Ir1,1,"[12, 13]","[-0.15430000000000632, -0.15430000000000632]","[0, 1]","[0.3614000000000033, 0.3614000000000033]",-1.0314000000000192,"Atoms(symbols='Ir2Pt10Au2Pt2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt10Au2Pt2OH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.8118707099999938,0.2195292900000254
1,0.1.Au12.Au14.Ir0.Ir1,1,"[12, 14]","[-0.15430000000000632, 0.3615999999999957]","[0, 1]","[0.3614000000000033, 0.3614000000000033]",-0.5155000000000172,"Atoms(symbols='Ir2Pt10AuPtAuPt', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt10AuPtAuPtOH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.348482319999988,0.16701768000002915
2,0.2.Au12.Au15.Ir0.Ir1,1,"[12, 15]","[-0.15430000000000632, 0.3575000000000017]","[0, 1]","[0.3614000000000033, 0.3614000000000033]",-0.5196000000000112,"Atoms(symbols='Ir2Pt10AuPt2Au', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt10AuPt2AuOH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.400087379999988,0.11951262000002316
3,0.3.Au12.Au8.Ir0.Ir1,1,"[12, 8]","[-0.15430000000000632, 0.3534000000000077]","[0, 1]","[0.3614000000000033, 0.3614000000000033]",-0.5237000000000052,"Atoms(symbols='Ir2Pt6AuPt3AuPt3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt6AuPt3AuPt3OH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.4494749899999846,0.07422501000002057
4,0.4.Au12.Au9.Ir0.Ir1,1,"[12, 9]","[-0.15430000000000632, 0.3534000000000077]","[0, 1]","[0.3614000000000033, 0.3614000000000033]",-0.5237000000000052,"Atoms(symbols='Ir2Pt7AuPt2AuPt3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt7AuPt2AuPt3OH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.45273833999999624,0.07096166000000892
5,0.5.Au12.Au10.Ir0.Ir1,1,"[12, 10]","[-0.15430000000000632, 0.1886999999999972]","[0, 1]","[0.3614000000000033, 0.3614000000000033]",-0.6884000000000157,"Atoms(symbols='Ir2Pt8AuPtAuPt3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt8AuPtAuPt3OH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.6057810799999856,0.08261892000003002
6,0.6.Au12.Au11.Ir0.Ir1,1,"[12, 11]","[-0.15430000000000632, 0.42260000000000275]","[0, 1]","[0.3614000000000033, 0.3614000000000033]",-0.4545000000000101,"Atoms(symbols='Ir2Pt9Au2Pt3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt9Au2Pt3OH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.38026934999997763,0.07423065000003248
7,0.7.Au13.Au14.Ir0.Ir1,1,"[13, 14]","[-0.15430000000000632, 0.3615999999999957]","[0, 1]","[0.3614000000000033, 0.3614000000000033]",-0.5155000000000172,"Atoms(symbols='Ir2Pt11Au2Pt', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt11Au2PtOH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.3484864099999925,0.1670135900000247
8,0.8.Au13.Au15.Ir0.Ir1,1,"[13, 15]","[-0.15430000000000632, 0.3575000000000017]","[0, 1]","[0.3614000000000033, 0.3614000000000033]",-0.5196000000000112,"Atoms(symbols='Ir2Pt11AuPtAu', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt11AuPtAuOH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.4000962999999871,0.11950370000002408
9,0.9.Au13.Au8.Ir0.Ir1,1,"[13, 8]","[-0.15430000000000632, 0.3534000000000077]","[0, 1]","[0.3614000000000033, 0.3614000000000033]",-0.5237000000000052,"Atoms(symbols='Ir2Pt6AuPt4AuPt2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt6AuPt4AuPt2OH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.45274274999999875,0.07095725000000641
10,0.10.Au13.Au9.Ir0.Ir1,1,"[13, 9]","[-0.15430000000000632, 0.3534000000000077]","[0, 1]","[0.3614000000000033, 0.3614000000000033]",-0.5237000000000052,"Atoms(symbols='Ir2Pt7AuPt3AuPt2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt7AuPt3AuPt2OH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.4494869499999936,0.07421305000001155
11,0.11.Au13.Au10.Ir0.Ir1,1,"[13, 10]","[-0.15430000000000632, 0.1886999999999972]","[0, 1]","[0.3614000000000033, 0.3614000000000033]",-0.6884000000000157,"Atoms(symbols='Ir2Pt8AuPt2AuPt2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt8AuPt2AuPt2OH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.6057915899999955,0.08260841000002017
12,0.12.Au13.Au11.Ir0.Ir1,1,"[13, 11]","[-0.15430000000000632, 0.42260000000000275]","[0, 1]","[0.3614000000000033, 0.3614000000000033]",-0.4545000000000101,"Atoms(symbols='Ir2Pt9AuPtAuPt2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt9AuPtAuPt2OH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.380275719999986,0.07422428000002412
13,0.13.Au14.Au15.Ir0.Ir1,1,"[14, 15]","[0.3615999999999957, 0.3575000000000017]","[0, 1]","[0.3614000000000033, 0.3614000000000033]",-0.0037000000000091404,"Atoms(symbols='Ir2Pt12Au2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt12Au2OH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.09909214000001043,0.10279214000001957
14,0.14.Au14.Au8.Ir0.Ir1,1,"[14, 8]","[0.3615999999999957, 0.3534000000000077]","[0, 1]","[0.3614000000000033, 0.3614000000000033]",-0.007800000000003138,"Atoms(symbols='Ir2Pt6AuPt5AuPt', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt6AuPt5AuPtOH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.081554550000007,0.08935455000001014
15,0.15.Au14.Au9.Ir0.Ir1,1,"[14, 9]","[0.3615999999999957, 0.3534000000000077]","[0, 1]","[0.3614000000000033, 0.3614000000000033]",-0.007800000000003138,"Atoms(symbols='Ir2Pt7AuPt4AuPt', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt7AuPt4AuPtOH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.08155105000000162,0.08935105000000476
16,0.16.Au14.Au10.Ir0.Ir1,1,"[14, 10]","[0.3615999999999957, 0.1886999999999972]","[0, 1]","[0.3614000000000033, 0.3614000000000033]",-0.17250000000001364,"Atoms(symbols='Ir2Pt8AuPt3AuPt', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt8AuPt3AuPtOH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.15468710999998336,0.01781289000003028
17,0.17.Au14.Au11.Ir0.Ir1,1,"[14, 11]","[0.3615999999999957, 0.42260000000000275]","[0, 1]","[0.3614000000000033, 0.3614000000000033]",0.061399999999991905,"Atoms(symbols='Ir2Pt9AuPt2AuPt', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt9AuPt2AuPtOH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.08086973000000341,0.01946973000001151
18,0.18.Au15.Au8.Ir0.Ir1,1,"[15, 8]","[0.3575000000000017, 0.3534000000000077]","[0, 1]","[0.3614000000000033, 0.3614000000000033]",-0.011899999999997135,"Atoms(symbols='Ir2Pt6AuPt6Au', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt6AuPt6AuOH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.04114202000000944,0.05304202000000657
19,0.19.Au15.Au9.Ir0.Ir1,1,"[15, 9]","[0.3575000000000017, 0.3534000000000077]","[0, 1]","[0.3614000000000033, 0.3614000000000033]",-0.011899999999997135,"Atoms(symbols='Ir2Pt7AuPt5Au', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt7AuPt5AuOH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.041139410000013754,0.05303941000001089
20,0.20.Au15.Au10.Ir0.Ir1,1,"[15, 10]","[0.3575000000000017, 0.1886999999999972]","[0, 1]","[0.3614000000000033, 0.3614000000000033]",-0.17660000000000764,"Atoms(symbols='Ir2Pt8AuPt4Au', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt8AuPt4AuOH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.21061742999999922,0.03401742999999158
21,0.21.Au15.Au11.Ir0.Ir1,1,"[15, 11]","[0.3575000000000017, 0.42260000000000275]","[0, 1]","[0.3614000000000033, 0.3614000000000033]",0.05729999999999791,"Atoms(symbols='Ir2Pt9AuPt3Au', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt9AuPt3AuOH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.05886755000000221,0.001567550000004303
22,0.22.Au8.Au9.Ir0.Ir1,1,"[8, 9]","[0.3534000000000077, 0.3534000000000077]","[0, 1]","[0.3614000000000033, 0.3614000000000033]",-0.015999999999991132,"Atoms(symbols='Ir2Pt6Au2Pt6', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt6Au2Pt6OH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.014837110000001985,0.0011628899999891473
23,0.23.Au8.Au10.Ir0.Ir1,1,"[8, 10]","[0.3534000000000077, 0.1886999999999972]","[0, 1]","[0.3614000000000033, 0.3614000000000033]",-0.18070000000000164,"Atoms(symbols='Ir2Pt6AuPtAuPt5', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt6AuPtAuPt5OH', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.25454040999998995,0.07384040999998831
