,label,delta nuclear charge,transmute indexes,transmute espdiff,counter indexes,counter espdiff,alchemical derivative,slab atoms object,ads atoms object,deltaE DFT,absolute errors
0,0.0.Au3.Ir0,1,[3],[-0.180499999999995],[0],[0.3486000000000047],-0.5290999999999997,"Atoms(symbols='IrPt2Au', pbc=True, cell=[[2.7718585822512662, 0.0, 0.0], [1.3859292911256331, 2.400499947927514, 0.0], [0.0, 0.0, 26.789639165670003]], constraint=FixAtoms(indices=[0]))","Atoms(symbols='IrPt2AuH', pbc=True, cell=[[2.7718585822512662, 0.0, 0.0], [1.3859292911256331, 2.400499947927514, 0.0], [0.0, 0.0, 26.789639165670003]], constraint=FixAtoms(indices=[0]))",-0.8803944700000024,0.3512944700000027
1,0.1.Au2.Ir0,1,[2],[0.379800000000003],[0],[0.3486000000000047],0.03119999999999834,"Atoms(symbols='IrPtAuPt', pbc=True, cell=[[2.7718585822512662, 0.0, 0.0], [1.3859292911256331, 2.400499947927514, 0.0], [0.0, 0.0, 26.789639165670003]], constraint=FixAtoms(indices=[0]))","Atoms(symbols='IrPtAuPtH', pbc=True, cell=[[2.7718585822512662, 0.0, 0.0], [1.3859292911256331, 2.400499947927514, 0.0], [0.0, 0.0, 26.789639165670003]], constraint=FixAtoms(indices=[0]))",-0.2027795600000033,0.23397956000000164
0,0.0.Ir3.Au0,-1,[3],[-0.180499999999995],[0],[0.3486000000000047],0.5290999999999997,"Atoms(symbols='AuPt2Ir', pbc=True, cell=[[2.7718585822512662, 0.0, 0.0], [1.3859292911256331, 2.400499947927514, 0.0], [0.0, 0.0, 26.789639165670003]], constraint=FixAtoms(indices=[0]))","Atoms(symbols='AuPt2IrH', pbc=True, cell=[[2.7718585822512662, 0.0, 0.0], [1.3859292911256331, 2.400499947927514, 0.0], [0.0, 0.0, 26.789639165670003]], constraint=FixAtoms(indices=[0]))",0.25358341000000095,0.27551658999999873
1,0.1.Ir2.Au0,-1,[2],[0.379800000000003],[0],[0.3486000000000047],-0.03119999999999834,"Atoms(symbols='AuPtIrPt', pbc=True, cell=[[2.7718585822512662, 0.0, 0.0], [1.3859292911256331, 2.400499947927514, 0.0], [0.0, 0.0, 26.789639165670003]], constraint=FixAtoms(indices=[0]))","Atoms(symbols='AuPtIrPtH', pbc=True, cell=[[2.7718585822512662, 0.0, 0.0], [1.3859292911256331, 2.400499947927514, 0.0], [0.0, 0.0, 26.789639165670003]], constraint=FixAtoms(indices=[0]))",-0.24366300000000152,0.21246300000000318
0,0.0.Au3.Au2.Ir0.Ir1,1,"[3, 2]","[-0.180499999999995, 0.379800000000003]","[0, 1]","[0.3486000000000047, 0.33679999999999666]",-0.4860999999999933,"Atoms(symbols='Ir2Au2', pbc=True, cell=[[2.7718585822512662, 0.0, 0.0], [1.3859292911256331, 2.400499947927514, 0.0], [0.0, 0.0, 26.789639165670003]], constraint=FixAtoms(indices=[0]))","Atoms(symbols='Ir2Au2H', pbc=True, cell=[[2.7718585822512662, 0.0, 0.0], [1.3859292911256331, 2.400499947927514, 0.0], [0.0, 0.0, 26.789639165670003]], constraint=FixAtoms(indices=[0]))",-1.0216848800000022,0.5355848800000089
0,0.0.Ir3.Ir2.Au0.Au1,-1,"[3, 2]","[-0.180499999999995, 0.379800000000003]","[0, 1]","[0.3486000000000047, 0.33679999999999666]",0.4860999999999933,"Atoms(symbols='Au2Ir2', pbc=True, cell=[[2.7718585822512662, 0.0, 0.0], [1.3859292911256331, 2.400499947927514, 0.0], [0.0, 0.0, 26.789639165670003]], constraint=FixAtoms(indices=[0]))","Atoms(symbols='Au2Ir2H', pbc=True, cell=[[2.7718585822512662, 0.0, 0.0], [1.3859292911256331, 2.400499947927514, 0.0], [0.0, 0.0, 26.789639165670003]], constraint=FixAtoms(indices=[0]))",0.07896834999999669,0.4071316499999966
0,0.0.Hg3.Os0,2,[3],[-0.180499999999995],[0],[0.3486000000000047],-1.0581999999999994,"Atoms(symbols='OsPt2Hg', pbc=True, cell=[[2.7718585822512662, 0.0, 0.0], [1.3859292911256331, 2.400499947927514, 0.0], [0.0, 0.0, 26.789639165670003]], constraint=FixAtoms(indices=[0]))","Atoms(symbols='OsPt2HgH', pbc=True, cell=[[2.7718585822512662, 0.0, 0.0], [1.3859292911256331, 2.400499947927514, 0.0], [0.0, 0.0, 26.789639165670003]], constraint=FixAtoms(indices=[0]))",-1.227861230000002,0.16966123000000266
1,0.1.Hg2.Os0,2,[2],[0.379800000000003],[0],[0.3486000000000047],0.06239999999999668,"Atoms(symbols='OsPtHgPt', pbc=True, cell=[[2.7718585822512662, 0.0, 0.0], [1.3859292911256331, 2.400499947927514, 0.0], [0.0, 0.0, 26.789639165670003]], constraint=FixAtoms(indices=[0]))","Atoms(symbols='OsPtHgPtH', pbc=True, cell=[[2.7718585822512662, 0.0, 0.0], [1.3859292911256331, 2.400499947927514, 0.0], [0.0, 0.0, 26.789639165670003]], constraint=FixAtoms(indices=[0]))",-0.5025251200000014,0.5649251199999981
0,0.0.Os3.Hg0,-2,[3],[-0.180499999999995],[0],[0.3486000000000047],1.0581999999999994,"Atoms(symbols='HgPt2Os', pbc=True, cell=[[2.7718585822512662, 0.0, 0.0], [1.3859292911256331, 2.400499947927514, 0.0], [0.0, 0.0, 26.789639165670003]], constraint=FixAtoms(indices=[0]))","Atoms(symbols='HgPt2OsH', pbc=True, cell=[[2.7718585822512662, 0.0, 0.0], [1.3859292911256331, 2.400499947927514, 0.0], [0.0, 0.0, 26.789639165670003]], constraint=FixAtoms(indices=[0]))",0.24906990000000206,0.8091300999999973
1,0.1.Os2.Hg0,-2,[2],[0.379800000000003],[0],[0.3486000000000047],-0.06239999999999668,"Atoms(symbols='HgPtOsPt', pbc=True, cell=[[2.7718585822512662, 0.0, 0.0], [1.3859292911256331, 2.400499947927514, 0.0], [0.0, 0.0, 26.789639165670003]], constraint=FixAtoms(indices=[0]))","Atoms(symbols='HgPtOsPtH', pbc=True, cell=[[2.7718585822512662, 0.0, 0.0], [1.3859292911256331, 2.400499947927514, 0.0], [0.0, 0.0, 26.789639165670003]], constraint=FixAtoms(indices=[0]))",-0.06394723000000013,0.0015472300000034522
0,0.0.Hg3.Hg2.Os0.Os1,2,"[3, 2]","[-0.180499999999995, 0.379800000000003]","[0, 1]","[0.3486000000000047, 0.33679999999999666]",-0.9721999999999866,"Atoms(symbols='Os2Hg2', pbc=True, cell=[[2.7718585822512662, 0.0, 0.0], [1.3859292911256331, 2.400499947927514, 0.0], [0.0, 0.0, 26.789639165670003]], constraint=FixAtoms(indices=[0]))","Atoms(symbols='Os2Hg2H', pbc=True, cell=[[2.7718585822512662, 0.0, 0.0], [1.3859292911256331, 2.400499947927514, 0.0], [0.0, 0.0, 26.789639165670003]], constraint=FixAtoms(indices=[0]))",-1.51356908,0.5413690800000133
0,0.0.Os3.Os2.Hg0.Hg1,-2,"[3, 2]","[-0.180499999999995, 0.379800000000003]","[0, 1]","[0.3486000000000047, 0.33679999999999666]",0.9721999999999866,"Atoms(symbols='Hg2Os2', pbc=True, cell=[[2.7718585822512662, 0.0, 0.0], [1.3859292911256331, 2.400499947927514, 0.0], [0.0, 0.0, 26.789639165670003]], constraint=FixAtoms(indices=[0]))","Atoms(symbols='Hg2Os2H', pbc=True, cell=[[2.7718585822512662, 0.0, 0.0], [1.3859292911256331, 2.400499947927514, 0.0], [0.0, 0.0, 26.789639165670003]], constraint=FixAtoms(indices=[0]))",-0.021155750000001916,0.9933557499999885
0,0.0.Tl3.Re0,3,[3],[-0.180499999999995],[0],[0.3486000000000047],-1.587299999999999,"Atoms(symbols='RePt2Tl', pbc=True, cell=[[2.7718585822512662, 0.0, 0.0], [1.3859292911256331, 2.400499947927514, 0.0], [0.0, 0.0, 26.789639165670003]], constraint=FixAtoms(indices=[0]))","Atoms(symbols='RePt2TlH', pbc=True, cell=[[2.7718585822512662, 0.0, 0.0], [1.3859292911256331, 2.400499947927514, 0.0], [0.0, 0.0, 26.789639165670003]], constraint=FixAtoms(indices=[0]))",-2.1657843999999997,0.5784844000000007
1,0.1.Tl2.Re0,3,[2],[0.379800000000003],[0],[0.3486000000000047],0.09359999999999502,"Atoms(symbols='RePtTlPt', pbc=True, cell=[[2.7718585822512662, 0.0, 0.0], [1.3859292911256331, 2.400499947927514, 0.0], [0.0, 0.0, 26.789639165670003]], constraint=FixAtoms(indices=[0]))","Atoms(symbols='RePtTlPtH', pbc=True, cell=[[2.7718585822512662, 0.0, 0.0], [1.3859292911256331, 2.400499947927514, 0.0], [0.0, 0.0, 26.789639165670003]], constraint=FixAtoms(indices=[0]))",-0.39149016000000003,0.48509015999999505
0,0.0.Re3.Tl0,-3,[3],[-0.180499999999995],[0],[0.3486000000000047],1.587299999999999,"Atoms(symbols='TlPt2Re', pbc=True, cell=[[2.7718585822512662, 0.0, 0.0], [1.3859292911256331, 2.400499947927514, 0.0], [0.0, 0.0, 26.789639165670003]], constraint=FixAtoms(indices=[0]))","Atoms(symbols='TlPt2ReH', pbc=True, cell=[[2.7718585822512662, 0.0, 0.0], [1.3859292911256331, 2.400499947927514, 0.0], [0.0, 0.0, 26.789639165670003]], constraint=FixAtoms(indices=[0]))",0.006784219999996566,1.5805157800000025
1,0.1.Re2.Tl0,-3,[2],[0.379800000000003],[0],[0.3486000000000047],-0.09359999999999502,"Atoms(symbols='TlPtRePt', pbc=True, cell=[[2.7718585822512662, 0.0, 0.0], [1.3859292911256331, 2.400499947927514, 0.0], [0.0, 0.0, 26.789639165670003]], constraint=FixAtoms(indices=[0]))","Atoms(symbols='TlPtRePtH', pbc=True, cell=[[2.7718585822512662, 0.0, 0.0], [1.3859292911256331, 2.400499947927514, 0.0], [0.0, 0.0, 26.789639165670003]], constraint=FixAtoms(indices=[0]))",-0.09115639000000186,0.002443609999993157
0,0.0.Tl3.Tl2.Re0.Re1,3,"[3, 2]","[-0.180499999999995, 0.379800000000003]","[0, 1]","[0.3486000000000047, 0.33679999999999666]",-1.45829999999998,"Atoms(symbols='Re2Tl2', pbc=True, cell=[[2.7718585822512662, 0.0, 0.0], [1.3859292911256331, 2.400499947927514, 0.0], [0.0, 0.0, 26.789639165670003]], constraint=FixAtoms(indices=[0]))","Atoms(symbols='Re2Tl2H', pbc=True, cell=[[2.7718585822512662, 0.0, 0.0], [1.3859292911256331, 2.400499947927514, 0.0], [0.0, 0.0, 26.789639165670003]], constraint=FixAtoms(indices=[0]))",-2.214825040000001,0.756525040000021
0,0.0.Re3.Re2.Tl0.Tl1,-3,"[3, 2]","[-0.180499999999995, 0.379800000000003]","[0, 1]","[0.3486000000000047, 0.33679999999999666]",1.45829999999998,"Atoms(symbols='Tl2Re2', pbc=True, cell=[[2.7718585822512662, 0.0, 0.0], [1.3859292911256331, 2.400499947927514, 0.0], [0.0, 0.0, 26.789639165670003]], constraint=FixAtoms(indices=[0]))","Atoms(symbols='Tl2Re2H', pbc=True, cell=[[2.7718585822512662, 0.0, 0.0], [1.3859292911256331, 2.400499947927514, 0.0], [0.0, 0.0, 26.789639165670003]], constraint=FixAtoms(indices=[0]))",-0.622886440000002,2.081186439999982
