,label,delta nuclear charge,transmute indexes,transmute espdiff,counter indexes,counter espdiff,alchemical derivative,slab atoms object,ads atoms object,deltaE DFT,absolute errors
0,0.0.Au12.Ir0,1,[12],[0.1781999999999897],[0],[0.27410000000000423],-0.09590000000001453,"Atoms(symbols='IrPt11AuPt3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='IrPt11AuPt3O2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.049620499999988965,0.046279500000025564
1,0.1.Au13.Ir0,1,[13],[0.22820000000000107],[0],[0.27410000000000423],-0.04590000000000316,"Atoms(symbols='IrPt12AuPt2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='IrPt12AuPt2O2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.008767990000009718,0.03713200999999344
2,0.2.Au14.Ir0,1,[14],[-0.46510000000000673],[0],[0.27410000000000423],-0.739200000000011,"Atoms(symbols='IrPt13AuPt', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='IrPt13AuPtO2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.8159048000000126,0.07670480000000168
3,0.3.Au15.Ir0,1,[15],[0.1938999999999993],[0],[0.27410000000000423],-0.08020000000000493,"Atoms(symbols='IrPt14Au', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='IrPt14AuO2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.03117272000000071,0.049027280000004225
4,0.4.Au8.Ir0,1,[8],[0.2738999999999976],[0],[0.27410000000000423],-0.0002000000000066393,"Atoms(symbols='IrPt7AuPt7', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='IrPt7AuPt7O2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.04578249000000767,0.04558249000000103
5,0.5.Au9.Ir0,1,[9],[0.23440000000000794],[0],[0.27410000000000423],-0.039699999999996294,"Atoms(symbols='IrPt8AuPt6', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='IrPt8AuPt6O2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.05942401000001496,0.019724010000018666
6,0.6.Au10.Ir0,1,[10],[0.2459999999999951],[0],[0.27410000000000423],-0.028100000000009118,"Atoms(symbols='IrPt9AuPt5', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='IrPt9AuPt5O2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.06341220999999564,0.03531220999998652
7,0.7.Au11.Ir0,1,[11],[0.23449999999999704],[0],[0.27410000000000423],-0.039600000000007185,"Atoms(symbols='IrPt10AuPt4', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='IrPt10AuPt4O2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.04127530000000945,0.0016753000000022666
0,0.0.Ir12.Au0,-1,[12],[0.1781999999999897],[0],[0.27410000000000423],0.09590000000001453,"Atoms(symbols='AuPt11IrPt3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='AuPt11IrPt3O2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.07092096999998887,0.02497903000002566
1,0.1.Ir13.Au0,-1,[13],[0.22820000000000107],[0],[0.27410000000000423],0.04590000000000316,"Atoms(symbols='AuPt12IrPt2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='AuPt12IrPt2O2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.015073279999995748,0.030826720000007413
2,0.2.Ir14.Au0,-1,[14],[-0.46510000000000673],[0],[0.27410000000000423],0.739200000000011,"Atoms(symbols='AuPt13IrPt', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='AuPt13IrPtO2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.5572609299999982,0.18193907000001275
3,0.3.Ir15.Au0,-1,[15],[0.1938999999999993],[0],[0.27410000000000423],0.08020000000000493,"Atoms(symbols='AuPt14Ir', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='AuPt14IrO2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.05240087999999332,0.027799120000011612
4,0.4.Ir8.Au0,-1,[8],[0.2738999999999976],[0],[0.27410000000000423],0.0002000000000066393,"Atoms(symbols='AuPt7IrPt7', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='AuPt7IrPt7O2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.03226927000000046,0.0324692700000071
5,0.5.Ir9.Au0,-1,[9],[0.23440000000000794],[0],[0.27410000000000423],0.039699999999996294,"Atoms(symbols='AuPt8IrPt6', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='AuPt8IrPt6O2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.024127390000003857,0.015572609999992437
6,0.6.Ir10.Au0,-1,[10],[0.2459999999999951],[0],[0.27410000000000423],0.028100000000009118,"Atoms(symbols='AuPt9IrPt5', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='AuPt9IrPt5O2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.005091129999996724,0.03319113000000584
7,0.7.Ir11.Au0,-1,[11],[0.23449999999999704],[0],[0.27410000000000423],0.039600000000007185,"Atoms(symbols='AuPt10IrPt4', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='AuPt10IrPt4O2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",0.036173239999996554,0.0034267600000106313
0,0.0.Au12.Au13.Ir0.Ir1,1,"[12, 13]","[0.1781999999999897, 0.22820000000000107]","[0, 1]","[0.27410000000000423, 0.27840000000000487]",-0.14610000000001833,"Atoms(symbols='Ir2Pt10Au2Pt2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt10Au2Pt2O2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.0759902100000005,0.07010979000001782
1,0.1.Au12.Au14.Ir0.Ir1,1,"[12, 14]","[0.1781999999999897, -0.46510000000000673]","[0, 1]","[0.27410000000000423, 0.27840000000000487]",-0.8394000000000261,"Atoms(symbols='Ir2Pt10AuPtAuPt', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt10AuPtAuPtO2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.849180000000004,0.009779999999977917
2,0.2.Au12.Au15.Ir0.Ir1,1,"[12, 15]","[0.1781999999999897, 0.1938999999999993]","[0, 1]","[0.27410000000000423, 0.27840000000000487]",-0.1804000000000201,"Atoms(symbols='Ir2Pt10AuPt2Au', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt10AuPt2AuO2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.09125597999999968,0.08914402000002042
3,0.3.Au12.Au8.Ir0.Ir1,1,"[12, 8]","[0.1781999999999897, 0.2738999999999976]","[0, 1]","[0.27410000000000423, 0.27840000000000487]",-0.1004000000000218,"Atoms(symbols='Ir2Pt6AuPt3AuPt3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt6AuPt3AuPt3O2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.0845080400000029,0.015891960000018912
4,0.4.Au12.Au9.Ir0.Ir1,1,"[12, 9]","[0.1781999999999897, 0.23440000000000794]","[0, 1]","[0.27410000000000423, 0.27840000000000487]",-0.13990000000001146,"Atoms(symbols='Ir2Pt7AuPt2AuPt3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt7AuPt2AuPt3O2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.13179666000000623,0.008103340000005232
5,0.5.Au12.Au10.Ir0.Ir1,1,"[12, 10]","[0.1781999999999897, 0.2459999999999951]","[0, 1]","[0.27410000000000423, 0.27840000000000487]",-0.12830000000002428,"Atoms(symbols='Ir2Pt8AuPtAuPt3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt8AuPtAuPt3O2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.08796252000000493,0.040337480000019355
6,0.6.Au12.Au11.Ir0.Ir1,1,"[12, 11]","[0.1781999999999897, 0.23449999999999704]","[0, 1]","[0.27410000000000423, 0.27840000000000487]",-0.13980000000002235,"Atoms(symbols='Ir2Pt9Au2Pt3', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt9Au2Pt3O2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.08312458999999706,0.056675410000025295
7,0.7.Au13.Au14.Ir0.Ir1,1,"[13, 14]","[0.22820000000000107, -0.46510000000000673]","[0, 1]","[0.27410000000000423, 0.27840000000000487]",-0.7894000000000148,"Atoms(symbols='Ir2Pt11Au2Pt', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt11Au2PtO2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.8110199300000005,0.021619929999985743
8,0.8.Au13.Au15.Ir0.Ir1,1,"[13, 15]","[0.22820000000000107, 0.1938999999999993]","[0, 1]","[0.27410000000000423, 0.27840000000000487]",-0.13040000000000873,"Atoms(symbols='Ir2Pt11AuPtAu', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt11AuPtAuO2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.04700911999999846,0.08339088000001027
9,0.9.Au13.Au8.Ir0.Ir1,1,"[13, 8]","[0.22820000000000107, 0.2738999999999976]","[0, 1]","[0.27410000000000423, 0.27840000000000487]",-0.050400000000010436,"Atoms(symbols='Ir2Pt6AuPt4AuPt2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt6AuPt4AuPt2O2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.05907618000000525,0.008676179999994815
10,0.10.Au13.Au9.Ir0.Ir1,1,"[13, 9]","[0.22820000000000107, 0.23440000000000794]","[0, 1]","[0.27410000000000423, 0.27840000000000487]",-0.08990000000000009,"Atoms(symbols='Ir2Pt7AuPt3AuPt2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt7AuPt3AuPt2O2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.07894484000000546,0.010955159999994635
11,0.11.Au13.Au10.Ir0.Ir1,1,"[13, 10]","[0.22820000000000107, 0.2459999999999951]","[0, 1]","[0.27410000000000423, 0.27840000000000487]",-0.07830000000001291,"Atoms(symbols='Ir2Pt8AuPt2AuPt2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt8AuPt2AuPt2O2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.07434752000000344,0.003952480000009473
12,0.12.Au13.Au11.Ir0.Ir1,1,"[13, 11]","[0.22820000000000107, 0.23449999999999704]","[0, 1]","[0.27410000000000423, 0.27840000000000487]",-0.08980000000001098,"Atoms(symbols='Ir2Pt9AuPtAuPt2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt9AuPtAuPt2O2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.04484220999999877,0.04495779000001221
13,0.13.Au14.Au15.Ir0.Ir1,1,"[14, 15]","[-0.46510000000000673, 0.1938999999999993]","[0, 1]","[0.27410000000000423, 0.27840000000000487]",-0.8237000000000165,"Atoms(symbols='Ir2Pt12Au2', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt12Au2O2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.8471741799999961,0.023474179999979583
14,0.14.Au14.Au8.Ir0.Ir1,1,"[14, 8]","[-0.46510000000000673, 0.2738999999999976]","[0, 1]","[0.27410000000000423, 0.27840000000000487]",-0.7437000000000182,"Atoms(symbols='Ir2Pt6AuPt5AuPt', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt6AuPt5AuPtO2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.8721902799999981,0.12849027999997986
15,0.15.Au14.Au9.Ir0.Ir1,1,"[14, 9]","[-0.46510000000000673, 0.23440000000000794]","[0, 1]","[0.27410000000000423, 0.27840000000000487]",-0.7832000000000079,"Atoms(symbols='Ir2Pt7AuPt4AuPt', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt7AuPt4AuPtO2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.9038643500000063,0.12066434999999842
16,0.16.Au14.Au10.Ir0.Ir1,1,"[14, 10]","[-0.46510000000000673, 0.2459999999999951]","[0, 1]","[0.27410000000000423, 0.27840000000000487]",-0.7716000000000207,"Atoms(symbols='Ir2Pt8AuPt3AuPt', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt8AuPt3AuPtO2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.8925209800000005,0.12092097999997975
17,0.17.Au14.Au11.Ir0.Ir1,1,"[14, 11]","[-0.46510000000000673, 0.23449999999999704]","[0, 1]","[0.27410000000000423, 0.27840000000000487]",-0.7831000000000188,"Atoms(symbols='Ir2Pt9AuPt2AuPt', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt9AuPt2AuPtO2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.8675875300000087,0.08448752999998987
18,0.18.Au15.Au8.Ir0.Ir1,1,"[15, 8]","[0.1938999999999993, 0.2738999999999976]","[0, 1]","[0.27410000000000423, 0.27840000000000487]",-0.08470000000001221,"Atoms(symbols='Ir2Pt6AuPt6Au', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt6AuPt6AuO2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.05555354000000534,0.02914646000000687
19,0.19.Au15.Au9.Ir0.Ir1,1,"[15, 9]","[0.1938999999999993, 0.23440000000000794]","[0, 1]","[0.27410000000000423, 0.27840000000000487]",-0.12420000000000186,"Atoms(symbols='Ir2Pt7AuPt5Au', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt7AuPt5AuO2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.07654070000000956,0.0476592999999923
20,0.20.Au15.Au10.Ir0.Ir1,1,"[15, 10]","[0.1938999999999993, 0.2459999999999951]","[0, 1]","[0.27410000000000423, 0.27840000000000487]",-0.11260000000001469,"Atoms(symbols='Ir2Pt8AuPt4Au', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt8AuPt4AuO2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.1202384800000118,0.0076384799999971165
21,0.21.Au15.Au11.Ir0.Ir1,1,"[15, 11]","[0.1938999999999993, 0.23449999999999704]","[0, 1]","[0.27410000000000423, 0.27840000000000487]",-0.12410000000001276,"Atoms(symbols='Ir2Pt9AuPt3Au', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt9AuPt3AuO2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.0654432900000046,0.05865671000000816
22,0.22.Au8.Au9.Ir0.Ir1,1,"[8, 9]","[0.2738999999999976, 0.23440000000000794]","[0, 1]","[0.27410000000000423, 0.27840000000000487]",-0.04420000000000357,"Atoms(symbols='Ir2Pt6Au2Pt6', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))","Atoms(symbols='Ir2Pt6Au2Pt6O2H', pbc=True, cell=[[5.557859300126264, 0.0, 0.0], [2.778929650063132, 4.8132473445689445, 0.0], [0.0, 0.0, 30.806959673745688]], constraint=FixAtoms(indices=[0, 1, 2, 3]))",-0.10043197000000248,0.05623196999999891
